image_path,connector_name,true_label,predicted_label,score,correct
/Users/md101ta/Project Work/Data/connectors/conn9/20251106165939_TOP.png,conn9,OK,OK,2.372101068496704,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118105546_TOP.png,conn1,OK,OK,2.6951231956481934,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118105546_TOP.png,conn2,OK,OK,2.5337536334991455,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118105546_TOP.png,conn3,OK,OK,2.4356939792633057,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118105546_TOP.png,conn4,OK,OK,2.567408323287964,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118105546_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118105546_TOP.png,conn6,OCCLUSION,KO,5.122515678405762,False
/Users/md101ta/Project Work/Data/connectors/conn7/20251118105546_TOP.png,conn7,OK,OK,2.9771738052368164,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118105546_TOP.png,conn8,OK,OK,1.9512231349945068,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118105546_TOP.png,conn9,OK,OK,2.4722118377685547,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118105625_TOP.png,conn1,OK,OK,2.2242894172668457,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118105625_TOP.png,conn2,OK,OK,2.122999668121338,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118105625_TOP.png,conn3,OK,OK,2.104440689086914,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118105625_TOP.png,conn4,OCCLUSION,OK,3.1076173782348633,False
/Users/md101ta/Project Work/Data/connectors/conn5/20251118105625_TOP.png,conn5,OK,OK,1.9884324073791504,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118105625_TOP.png,conn6,OK,KO,4.721423625946045,False
/Users/md101ta/Project Work/Data/connectors/conn7/20251118105625_TOP.png,conn7,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118105625_TOP.png,conn8,OK,OK,2.945551872253418,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118105625_TOP.png,conn9,OCCLUSION,OK,3.7550454139709473,False
/Users/md101ta/Project Work/Data/connectors/conn1/20251118105700_TOP.png,conn1,OK,OK,2.4920976161956787,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118105700_TOP.png,conn2,OK,OK,2.003195285797119,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118105700_TOP.png,conn3,OK,OK,1.8303773403167725,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118105700_TOP.png,conn4,OK,OK,2.675262451171875,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118105700_TOP.png,conn5,OK,OK,2.6356282234191895,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118105700_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118105700_TOP.png,conn7,OCCLUSION,KO,5.913299560546875,False
/Users/md101ta/Project Work/Data/connectors/conn8/20251118105700_TOP.png,conn8,OK,OK,1.599196195602417,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118105700_TOP.png,conn9,OK,OK,1.8136789798736572,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118105811_TOP.png,conn1,OK,OK,2.1853630542755127,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118105811_TOP.png,conn2,OK,OK,2.310642957687378,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118105811_TOP.png,conn3,OK,OK,2.393141746520996,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118105811_TOP.png,conn4,OK,OK,3.4327611923217773,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118105811_TOP.png,conn5,OK,OK,2.134991407394409,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118105811_TOP.png,conn6,OK,OK,1.9391748905181885,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118105811_TOP.png,conn7,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118105811_TOP.png,conn8,OK,OK,2.854489326477051,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118105811_TOP.png,conn9,OK,OK,2.85783314704895,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118105849_TOP.png,conn1,OK,OK,2.908034324645996,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118105849_TOP.png,conn2,OK,OK,3.1570017337799072,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118105849_TOP.png,conn3,OK,OK,3.286792516708374,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118105849_TOP.png,conn4,OK,OK,4.3058977127075195,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118105849_TOP.png,conn5,OK,OK,3.347991466522217,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118105849_TOP.png,conn6,OK,OK,2.661323070526123,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118105849_TOP.png,conn7,OK,OK,1.9336121082305908,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118105849_TOP.png,conn8,OK,OK,2.1950905323028564,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118105849_TOP.png,conn9,OK,OK,2.2911596298217773,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118105924_TOP.png,conn1,OK,OK,2.8875112533569336,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118105924_TOP.png,conn2,OK,OK,2.9945621490478516,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118105924_TOP.png,conn3,OK,OK,2.8557639122009277,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118105924_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118105924_TOP.png,conn5,OK,OK,3.1536149978637695,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118105924_TOP.png,conn6,OK,OK,2.270071506500244,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118105924_TOP.png,conn7,OK,OK,3.1804516315460205,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118105924_TOP.png,conn8,OK,OK,2.3358397483825684,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118105924_TOP.png,conn9,OK,OK,2.303806781768799,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110001_TOP.png,conn1,OK,OK,1.9129948616027832,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110001_TOP.png,conn2,OK,OK,2.5850720405578613,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110001_TOP.png,conn3,OK,OK,1.765700101852417,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110001_TOP.png,conn4,OK,OK,2.1667652130126953,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110001_TOP.png,conn5,OK,OK,2.481109142303467,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110001_TOP.png,conn6,OK,OK,2.81744122505188,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110001_TOP.png,conn7,OK,OK,3.2716755867004395,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110001_TOP.png,conn8,OK,OK,2.338240623474121,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110001_TOP.png,conn9,OK,OK,2.4021568298339844,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110038_TOP.png,conn1,OK,OK,2.8312816619873047,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110038_TOP.png,conn2,OK,OK,2.7401251792907715,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110038_TOP.png,conn3,OK,OK,2.769477128982544,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110038_TOP.png,conn4,OK,OK,2.843618869781494,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110038_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110038_TOP.png,conn6,OK,OK,1.8233803510665894,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110038_TOP.png,conn7,OK,OK,2.771540641784668,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110038_TOP.png,conn8,OK,OK,1.612351655960083,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110038_TOP.png,conn9,OK,OK,1.7821699380874634,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110112_TOP.png,conn1,OK,OK,2.037987232208252,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110112_TOP.png,conn2,OK,OK,1.9005343914031982,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110112_TOP.png,conn3,OK,OK,3.565734624862671,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110112_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110112_TOP.png,conn5,OK,OK,2.748627185821533,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110112_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110112_TOP.png,conn7,OK,OK,2.34036922454834,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110112_TOP.png,conn8,OK,OK,1.813198447227478,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110112_TOP.png,conn9,OK,OK,2.627347946166992,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110150_TOP.png,conn1,OK,OK,1.8865171670913696,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110150_TOP.png,conn2,OK,OK,2.0137369632720947,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110150_TOP.png,conn3,OK,OK,1.5253357887268066,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110150_TOP.png,conn4,OK,OK,2.7732346057891846,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110150_TOP.png,conn5,OK,OK,2.896350145339966,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110150_TOP.png,conn6,OK,OK,2.52158784866333,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110150_TOP.png,conn7,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110150_TOP.png,conn8,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110150_TOP.png,conn9,OK,OK,2.162884473800659,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110226_TOP.png,conn1,OK,OK,2.552825689315796,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110226_TOP.png,conn2,OK,OK,2.0321598052978516,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110226_TOP.png,conn3,OK,OK,1.8241043090820312,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110226_TOP.png,conn4,OCCLUSION,KO,4.530416965484619,False
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110226_TOP.png,conn5,OK,OK,2.2099461555480957,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110226_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110226_TOP.png,conn7,OK,OK,2.1011505126953125,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110226_TOP.png,conn8,OK,OK,3.7238986492156982,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110226_TOP.png,conn9,OK,OK,2.4009647369384766,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110304_TOP.png,conn1,OK,OK,1.671400547027588,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110304_TOP.png,conn2,OK,OK,1.9632086753845215,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110304_TOP.png,conn3,OK,OK,2.2328872680664062,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110304_TOP.png,conn4,OK,OK,2.5125036239624023,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110304_TOP.png,conn5,OK,OK,2.590627670288086,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110304_TOP.png,conn6,OK,OK,1.955541968345642,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110304_TOP.png,conn7,OK,OK,3.4221768379211426,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110304_TOP.png,conn8,OK,OK,2.6257641315460205,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110304_TOP.png,conn9,OK,OK,2.8007688522338867,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110340_TOP.png,conn1,OK,OK,2.3120837211608887,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110340_TOP.png,conn2,OK,OK,2.3024706840515137,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110340_TOP.png,conn3,OK,OK,2.480151414871216,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110340_TOP.png,conn4,OK,OK,2.654639959335327,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110340_TOP.png,conn5,OK,OK,1.579925775527954,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110340_TOP.png,conn6,OCCLUSION,KO,11.331743240356445,False
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110340_TOP.png,conn7,OK,OK,3.539353847503662,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110340_TOP.png,conn8,OK,OK,3.256035327911377,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110340_TOP.png,conn9,OK,OK,2.722907543182373,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110416_TOP.png,conn1,OK,OK,2.5122034549713135,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110416_TOP.png,conn2,OK,OK,1.8909587860107422,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110416_TOP.png,conn3,OK,OK,2.8280069828033447,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110416_TOP.png,conn4,OK,OK,2.7006473541259766,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110416_TOP.png,conn5,OK,OK,3.049715995788574,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110416_TOP.png,conn6,OK,OK,1.9052098989486694,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110416_TOP.png,conn7,OCCLUSION,KO,6.964824676513672,False
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110416_TOP.png,conn8,OK,OK,1.9839460849761963,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110416_TOP.png,conn9,OK,OK,3.028970956802368,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110451_TOP.png,conn1,OK,OK,2.219635486602783,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110451_TOP.png,conn2,OK,OK,1.9023813009262085,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110451_TOP.png,conn3,OK,OK,3.1790637969970703,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110451_TOP.png,conn4,OK,OK,3.84122371673584,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110451_TOP.png,conn5,OK,OK,3.1321539878845215,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110451_TOP.png,conn6,OCCLUSION,KO,7.163926124572754,False
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110451_TOP.png,conn7,OK,OK,2.6008496284484863,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110451_TOP.png,conn8,OK,OK,2.1107378005981445,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110451_TOP.png,conn9,OK,OK,2.7136788368225098,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110529_TOP.png,conn1,OK,OK,2.1924920082092285,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110529_TOP.png,conn2,OK,OK,2.3803322315216064,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110529_TOP.png,conn3,OK,OK,2.786184072494507,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110529_TOP.png,conn4,OK,OK,2.6463074684143066,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110529_TOP.png,conn5,OK,OK,2.223076820373535,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110529_TOP.png,conn6,OK,OK,1.8956127166748047,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110529_TOP.png,conn7,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110529_TOP.png,conn8,OK,OK,1.6682265996932983,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110529_TOP.png,conn9,OK,OK,2.3984005451202393,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110605_TOP.png,conn1,OK,OK,2.1051928997039795,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110605_TOP.png,conn2,OK,OK,2.1714086532592773,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110605_TOP.png,conn3,OK,OK,2.3358075618743896,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110605_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110605_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110605_TOP.png,conn6,OK,OK,1.5878756046295166,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110605_TOP.png,conn7,OK,OK,1.9090632200241089,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110605_TOP.png,conn8,OK,OK,1.8695192337036133,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110605_TOP.png,conn9,OK,OK,2.8684096336364746,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110642_TOP.png,conn1,OK,OK,2.040419340133667,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110642_TOP.png,conn2,OK,OK,1.846996545791626,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110642_TOP.png,conn3,OK,OK,2.411327362060547,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110642_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110642_TOP.png,conn5,OK,OK,3.134106159210205,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110642_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110642_TOP.png,conn7,OK,KO,4.920811176300049,False
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110642_TOP.png,conn8,OK,OK,1.8210632801055908,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110642_TOP.png,conn9,OK,OK,2.0436642169952393,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110755_TOP.png,conn1,OK,OK,1.7605961561203003,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110755_TOP.png,conn2,OK,KO,4.040438175201416,False
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110755_TOP.png,conn3,OK,OK,2.69807767868042,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110755_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110755_TOP.png,conn5,OK,OK,2.040482759475708,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110755_TOP.png,conn6,OK,OK,2.88525128364563,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110755_TOP.png,conn7,OCCLUSION,OK,3.4219460487365723,False
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110755_TOP.png,conn8,OK,OK,2.1209933757781982,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110755_TOP.png,conn9,OK,OK,2.5123367309570312,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110830_TOP.png,conn1,OK,OK,2.191582679748535,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110830_TOP.png,conn2,OK,OK,2.329545021057129,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110830_TOP.png,conn3,OK,OK,3.155799388885498,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110830_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110830_TOP.png,conn5,OK,OK,2.301682233810425,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110830_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110830_TOP.png,conn7,OK,OK,2.3577919006347656,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110830_TOP.png,conn8,OK,OK,2.734344244003296,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110830_TOP.png,conn9,OK,KO,4.072514057159424,False
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110907_TOP.png,conn1,OK,OK,2.226062536239624,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110907_TOP.png,conn2,OK,OK,2.5277175903320312,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110907_TOP.png,conn3,OK,OK,1.8150066137313843,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110907_TOP.png,conn4,OK,OK,2.8379099369049072,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110907_TOP.png,conn5,OK,OK,2.310990571975708,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110907_TOP.png,conn6,OK,OK,2.781273126602173,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110907_TOP.png,conn7,OCCLUSION,KO,6.057146072387695,False
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110907_TOP.png,conn8,OK,OK,1.8470556735992432,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110907_TOP.png,conn9,OK,OK,2.6831464767456055,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118110944_TOP.png,conn1,OK,OK,2.4350922107696533,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118110944_TOP.png,conn2,OK,OK,1.9275665283203125,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118110944_TOP.png,conn3,OK,OK,2.2395706176757812,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118110944_TOP.png,conn4,OK,OK,2.4422178268432617,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118110944_TOP.png,conn5,OK,OK,2.703178644180298,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118110944_TOP.png,conn6,OK,OK,1.7872958183288574,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118110944_TOP.png,conn7,OK,OK,2.5146400928497314,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118110944_TOP.png,conn8,OK,OK,2.4498698711395264,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118110944_TOP.png,conn9,OK,OK,3.2305495738983154,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118111019_TOP.png,conn1,OK,OK,2.1752543449401855,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118111019_TOP.png,conn2,OK,OK,2.397063732147217,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118111019_TOP.png,conn3,OK,OK,1.8812962770462036,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118111019_TOP.png,conn4,OK,OK,2.051126003265381,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118111019_TOP.png,conn5,OK,OK,2.0740232467651367,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118111019_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118111019_TOP.png,conn7,OK,OK,1.8947317600250244,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118111019_TOP.png,conn8,OK,OK,1.8674747943878174,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118111019_TOP.png,conn9,OK,OK,3.1399118900299072,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118111057_TOP.png,conn1,OK,OK,1.8665962219238281,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118111057_TOP.png,conn2,OK,OK,2.2478721141815186,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118111057_TOP.png,conn3,OK,OK,2.9527807235717773,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118111057_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118111057_TOP.png,conn5,OK,OK,3.3057544231414795,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118111057_TOP.png,conn6,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118111057_TOP.png,conn7,OK,OK,2.1103861331939697,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118111057_TOP.png,conn8,OK,OK,1.9555647373199463,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118111057_TOP.png,conn9,OK,OK,1.7201007604599,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118111131_TOP.png,conn1,OK,OK,2.8233642578125,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118111131_TOP.png,conn2,OK,OK,1.928905725479126,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118111131_TOP.png,conn3,OK,OK,1.7509266138076782,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118111131_TOP.png,conn4,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118111131_TOP.png,conn5,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118111131_TOP.png,conn6,OK,OK,2.509178638458252,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118111131_TOP.png,conn7,OK,OK,1.8212037086486816,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118111131_TOP.png,conn8,OK,OK,2.153817653656006,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118111131_TOP.png,conn9,OK,OK,2.1639368534088135,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118111209_TOP.png,conn1,OK,KO,3.2181568145751953,False
/Users/md101ta/Project Work/Data/connectors/conn2/20251118111209_TOP.png,conn2,OK,OK,2.622898817062378,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118111209_TOP.png,conn3,OK,OK,1.9471328258514404,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118111209_TOP.png,conn4,OK,OK,2.9673523902893066,True
/Users/md101ta/Project Work/Data/connectors/conn5/20251118111209_TOP.png,conn5,OK,OK,2.546879768371582,True
/Users/md101ta/Project Work/Data/connectors/conn6/20251118111209_TOP.png,conn6,OK,OK,2.04437518119812,True
/Users/md101ta/Project Work/Data/connectors/conn7/20251118111209_TOP.png,conn7,OK,OK,3.274625778198242,True
/Users/md101ta/Project Work/Data/connectors/conn8/20251118111209_TOP.png,conn8,OCCLUSION,OCCLUSION,0.0,True
/Users/md101ta/Project Work/Data/connectors/conn9/20251118111209_TOP.png,conn9,OK,OK,2.455939292907715,True
/Users/md101ta/Project Work/Data/connectors/conn1/20251118111246_TOP.png,conn1,OK,OK,2.1843652725219727,True
/Users/md101ta/Project Work/Data/connectors/conn2/20251118111246_TOP.png,conn2,OK,OK,2.469957113265991,True
/Users/md101ta/Project Work/Data/connectors/conn3/20251118111246_TOP.png,conn3,OK,OK,1.9386221170425415,True
/Users/md101ta/Project Work/Data/connectors/conn4/20251118111246_TOP.png,conn4,OK,OK,2.089125633239746,True
